"","LATITUDE","LONGITUDE","FLOOR"
"2784",4864930.91977426,-7676.1605366773,"1"
"2785",4864932.15641179,-7668.18905650449,"1"
"2786",4864931.01333128,-7676.2854137693,"1"
"2787",4864929.30659969,-7685.00259424364,"1"
"2788",4864931.02209195,-7676.24107510264,"1"
"2789",4864933.08998284,-7667.9576080268,"1"
"2790",4864931.15264958,-7675.93640690038,"2"
"2791",4864930.27142479,-7671.00168848813,"1"
"2792",4864931.34596568,-7677.00657256568,"1"
"2793",4864931.76448419,-7675.9595054657,"1"
"2794",4864929.09605698,-7684.74760045465,"1"
"2795",4864930.03991275,-7677.24926505492,"1"
"2796",4864931.91072873,-7676.01096496579,"2"
"2797",4864931.00104111,-7677.50680365476,"2"
"2798",4864928.3095764,-7675.0032835327,"1"
"2799",4864930.48327179,-7680.98075594368,"1"
"2800",4864929.43687167,-7683.03638797706,"1"
"2801",4864930.62387779,-7679.87544722164,"1"
"2802",4864929.75389844,-7674.58372912163,"1"
"2803",4864929.88894467,-7681.6334169104,"1"
"2804",4864944.32441454,-7650.28324491092,"1"
"2805",4864936.13371389,-7645.33121156203,"1"
"2806",4864939.88888957,-7645.64628533991,"1"
"2807",4864938.34541287,-7645.7371874058,"1"
"2808",4864946.37414587,-7644.60455964662,"1"
"2809",4864954.66785333,-7638.64523022768,"1"
"2810",4864949.12469689,-7641.79604700725,"1"
"2811",4864929.98302853,-7644.07791271926,"1"
"2812",4864938.03307898,-7654.06974753319,"1"
"2813",4864951.2043415,-7643.43977393156,"1"
"2814",4864939.25608859,-7650.41080124289,"1"
"2815",4864941.75489846,-7637.91201367132,"3"
"2816",4864941.75489846,-7637.91201367132,"3"
"2817",4864945.51054123,-7640.75774029674,"3"
"2818",4864945.89370623,-7641.82390818565,"1"
"2819",4864947.11106226,-7646.33033236655,"1"
"2820",4864947.14571221,-7646.4732883111,"1"
"2821",4864945.89826036,-7641.81648151896,"1"
"2822",4864947.11113557,-7646.43359647769,"1"
"2823",4864946.86538165,-7646.74490652223,"1"
"2824",4864929.12092892,-7597.36346595515,"2"
"2825",4864951.00372013,-7638.36207692147,"2"
"2826",4864928.47190831,-7595.8486625917,"0"
"2827",4864949.08933998,-7627.18559640571,"1"
"2828",4864946.85119609,-7646.79504043334,"1"
"2829",4864973.84046304,-7633.92794805874,"3"
"2830",4864974.46524359,-7634.16256325232,"3"
"2831",4864966.25296476,-7629.83504806445,"1"
"2832",4864975.12790906,-7634.56830985008,"3"
"2833",4864974.23266104,-7634.12777184118,"3"
"2834",4864975.46537364,-7634.17453708339,"3"
"2835",4864975.45126698,-7634.07831388337,"3"
"2836",4864966.53156791,-7626.37553741115,"1"
"2837",4864975.45867298,-7634.17453708339,"3"
"2838",4864970.35416045,-7638.38556279996,"1"
"2839",4864958.40192292,-7609.17425046456,"1"
"2840",4864967.49451373,-7626.24505312141,"1"
"2841",4864965.16332568,-7633.16585177812,"1"
"2842",4864973.02315293,-7631.3627213344,"1"
"2843",4864965.83791113,-7633.08800333358,"1"
"2844",4864970.31092245,-7638.38898946657,"1"
"2845",4864939.44194946,-7604.83929943254,"3"
"2846",4864939.49616812,-7604.89856836594,"3"
"2847",4864939.49814679,-7604.84318503259,"3"
"2848",4864950.05496511,-7619.41765328955,"1"
"2849",4864950.02689845,-7618.16090981005,"3"
"2850",4864964.69612321,-7633.45908566662,"1"
"2851",4864950.26898618,-7619.61818962288,"1"
"2852",4864968.392909,-7623.06575156368,"1"
"2853",4864968.25853687,-7623.01736156368,"1"
"2854",4864964.8137295,-7633.33967064452,"1"
"2855",4864913.8475442,-7560.67320585761,"2"
"2856",4864964.67160789,-7633.47941757777,"2"
"2857",4864951.90301205,-7628.34272468981,"2"
"2858",4864964.72035341,-7633.36549903327,"2"
"2859",4864963.30570534,-7629.66494208852,"2"
"2860",4864939.49616812,-7604.89446258815,"3"
"2861",4864963.17187082,-7633.11534635527,"1"
"2862",4864964.35310275,-7633.73687812229,"1"
"2863",4864971.09101587,-7626.99747956938,"1"
"2864",4864955.81830148,-7599.52571912404,"1"
"2865",4864979.08679043,-7634.75237847632,"1"
"2866",4864973.38187779,-7625.52754517872,"1"
"2867",4864967.90570257,-7629.14399688828,"1"
"2868",4864972.16019594,-7629.93635226589,"1"
"2869",4864972.77683276,-7625.07343682208,"1"
"2870",4864971.95960302,-7625.57135426754,"1"
"2871",4864970.49762893,-7627.37255318846,"1"
"2872",4864969.3854854,-7632.40365416651,"1"
"2873",4864976.49394184,-7632.17310191489,"1"
"2874",4864978.64791677,-7632.4415565483,"1"
"2875",4864982.58995734,-7632.2660234482,"1"
"2876",4864982.22389494,-7632.29903691489,"1"
"2877",4864983.79481616,-7632.44718624835,"1"
"2878",4864983.77627613,-7632.45209524836,"1"
"2879",4864983.69196269,-7632.43926424837,"1"
"2880",4864983.84273409,-7632.41815208172,"1"
"2881",4864974.18502096,-7626.54453803346,"1"
"2882",4864973.30349486,-7624.59727418882,"1"
"2883",4864972.26594162,-7625.92195089967,"1"
"2884",4864972.41009992,-7626.36651684024,"1"
"2885",4864985.68505516,-7620.6206109323,"1"
"2886",4864983.86106001,-7622.60392747891,"1"
"2887",4864962.82170294,-7572.97096883648,"3"
"2888",4864983.08588327,-7621.28879795435,"0"
"2889",4864983.62999655,-7622.41424903444,"1"
"2890",4864985.03998426,-7627.3711115749,"1"
"2891",4864984.88853381,-7627.40513336373,"1"
"2892",4865007.08940535,-7639.60306004394,"0"
"2893",4864996.69669262,-7635.97828049639,"1"
"2894",4865006.98682775,-7639.9363420439,"1"
"2895",4865006.99366002,-7639.85415998835,"1"
"2896",4865007.1765138,-7639.92218116614,"1"
"2897",4864997.71322011,-7637.72134243735,"1"
"2898",4864988.3301733,-7627.77161208129,"0"
"2899",4865010.1420221,-7641.14014645517,"1"
"2900",4864994.35174353,-7631.63056360089,"1"
"2901",4865000.26125055,-7636.25900385966,"1"
"2902",4865005.19062239,-7640.28823197727,"1"
"2903",4865003.7420169,-7640.16720136197,"1"
"2904",4865012.79439088,-7641.37009143925,"1"
"2905",4865012.6350938,-7641.59986015492,"1"
"2906",4865005.07905379,-7640.47947851384,"1"
"2907",4865011.79246974,-7641.42174467723,"1"
"2908",4865001.45403718,-7639.46535651067,"1"
"2909",4865010.78158576,-7640.98365703307,"1"
"2910",4864997.80237161,-7636.22229653297,"1"
"2911",4864999.00977371,-7637.87295137066,"1"
"2912",4865010.7815392,-7641.4019266994,"1"
"2913",4865007.15003622,-7639.87756459951,"1"
"2914",4865006.60915031,-7639.48201603589,"1"
"2915",4865002.80205069,-7639.51070748862,"1"
"2916",4865006.62583488,-7639.49632963588,"1"
"2917",4865001.28955565,-7637.81852566641,"1"
"2918",4865006.63785005,-7639.49937656922,"1"
"2919",4865006.62868749,-7639.5376803359,"1"
"2920",4865006.72998355,-7639.50092856921,"1"
"2921",4865006.74050481,-7639.50657076918,"1"
"2922",4865001.21016593,-7635.17929584913,"1"
"2923",4865001.21016593,-7635.4676072491,"1"
"2924",4864999.72762066,-7636.97297298873,"1"
"2925",4865003.30132283,-7639.5775202332,"1"
"2926",4865011.95273825,-7641.00435812188,"1"
"2927",4864994.42831966,-7633.18660658894,"1"
"2928",4865008.98650887,-7639.99529429982,"1"
"2929",4864993.52607806,-7636.77771259973,"1"
"2930",4865007.0606922,-7638.6439147663,"1"
"2931",4865001.40397199,-7638.58733843318,"1"
"2932",4864998.81076609,-7638.45402658872,"1"
"2933",4865000.47261885,-7636.6679844998,"1"
"2934",4865007.54939327,-7639.9348150441,"1"
"2935",4865005.40763654,-7639.28013554409,"1"
"2936",4864993.74049151,-7637.17480988055,"1"
"2937",4865001.36657881,-7638.25056621084,"1"
"2938",4864994.89825018,-7637.60064631825,"1"
"2939",4865002.91032347,-7639.67260867753,"1"
"2940",4865002.01438164,-7638.70297298183,"1"
"2941",4865011.7567914,-7641.34699067718,"1"
"2942",4865000.7008196,-7638.66124951097,"1"
"2943",4865003.15397266,-7639.10510557799,"1"
"2944",4865001.06522551,-7636.0915385603,"1"
"2945",4865006.69447976,-7639.68711932206,"0"
"2946",4865006.64571931,-7639.71037165537,"0"
"2947",4865004.47603266,-7639.51430626699,"1"
"2948",4865006.75425999,-7639.59844328869,"1"
"2949",4865002.64703932,-7637.90914457368,"1"
"2950",4865002.68424799,-7637.92006484036,"1"
"2951",4865002.80263599,-7638.0163916404,"1"
"2952",4865002.79884461,-7638.03353597371,"1"
"2953",4865002.62007994,-7638.15828530701,"1"
"2954",4865006.69447976,-7639.67624932206,"1"
"2955",4865002.26449089,-7639.12499794535,"1"
"2956",4864999.64650463,-7639.16559348976,"1"
"2957",4865003.66400723,-7639.35852673413,"1"
"2958",4864996.88423466,-7637.35113091551,"1"
"2959",4865007.0638177,-7640.52212342241,"1"
"2960",4865005.36354928,-7640.38304053364,"1"
"2961",4864999.95295005,-7636.83442324892,"1"
"2962",4865006.09817225,-7638.18455695597,"1"
"2963",4864998.6468153,-7639.02338350066,"1"
"2964",4865006.6519821,-7640.18721242266,"1"
"2965",4864999.16770495,-7639.1562195785,"1"
"2966",4864999.64863319,-7639.30988684537,"1"
"2967",4865003.22995574,-7639.36930440094,"1"
"2968",4865003.33868872,-7639.52322393385,"1"
"2969",4865004.46805182,-7639.86075543365,"1"
"2970",4864996.16771654,-7638.42472285639,"1"
"2971",4864998.1067542,-7638.58095384503,"1"
"2972",4865002.6040802,-7639.59993280055,"1"
"2973",4865004.74317023,-7639.41443510004,"0"
"2974",4865004.74317023,-7639.40397643335,"0"
"2975",4865004.52450797,-7639.41730343336,"0"
"2976",4865001.17996466,-7638.12818179575,"0"
"2977",4865004.52450797,-7639.43174210005,"0"
"2978",4865004.52450797,-7639.40402610005,"0"
"2979",4865004.52421077,-7639.35988263342,"0"
"2980",4865004.90141155,-7639.0675402666,"1"
"2981",4865004.56110384,-7639.14511019995,"0"
"2982",4865003.50027285,-7638.36683134437,"1"
"2983",4864999.62287176,-7638.67853783385,"1"
"2984",4864998.44591336,-7638.39839828946,"1"
"2985",4865006.63946698,-7640.23368792247,"1"
"2986",4865005.41118199,-7640.34232286676,"1"
"2987",4865003.66782394,-7639.86411673355,"1"
"2988",4865003.86818565,-7640.08026336732,"1"
"2989",4865004.14877732,-7639.84225593399,"1"
"2990",4865004.67284242,-7639.06297300039,"1"
"2991",4865003.24861845,-7639.93975721156,"1"
"2992",4865004.38362128,-7639.00007891156,"1"
"2993",4865003.61964966,-7637.81809343398,"1"
"2994",4865005.63492692,-7640.02208050038,"1"
"2995",4865004.42992359,-7639.87698786731,"1"
"2996",4865000.56834734,-7639.10626156705,"1"
"2997",4864999.42956432,-7639.30547092263,"1"
"2998",4864998.6068727,-7638.8006661224,"1"
"2999",4864997.86430022,-7638.34729996701,"1"
"3000",4865003.19519768,-7639.61299901163,"1"
"3001",4864983.36206342,-7625.21557705141,"1"
"3002",4864983.40831214,-7625.39113194028,"1"
"3003",4864983.16060098,-7625.1860434736,"1"
"3004",4864979.45485177,-7625.53620188021,"1"
"3005",4864983.1269812,-7625.04814760694,"1"
"3006",4864982.98554804,-7625.06480940695,"1"
"3007",4864985.87855221,-7632.81893711151,"1"
"3008",4864979.98754146,-7621.96719056191,"1"
"3009",4864983.15565294,-7625.08318617359,"1"
"3010",4864986.04878633,-7633.84046684471,"1"
"3011",4864983.12321786,-7625.09446605138,"1"
"3012",4864983.1873651,-7624.76367320694,"1"
"3013",4864976.75556192,-7624.15730215564,"1"
"3014",4864978.95752353,-7626.05453051135,"1"
"3015",4864982.28849487,-7633.050090355,"1"
"3016",4864979.27046991,-7620.8327638284,"1"
"3017",4864980.36175755,-7633.29347360034,"1"
"3018",4864986.84170419,-7632.22670871506,"1"
"3019",4864979.99777909,-7632.80693304468,"1"
"3020",4864981.5502145,-7633.54733052249,"1"
"3021",4864982.45675783,-7632.54389333381,"1"
"3022",4864982.27606416,-7628.34966622957,"1"
"3023",4864981.17022781,-7627.58053976296,"1"
"3024",4864983.15777486,-7626.52413461851,"1"
"3025",4864981.00159535,-7631.04314176673,"1"
"3026",4864983.19936848,-7632.64737660026,"1"
"3027",4864983.01023278,-7632.67266461141,"1"
"3028",4864991.02413327,-7627.49141579613,"1"
"3029",4864987.29523366,-7623.37985973553,"1"
"3030",4864990.69949801,-7625.94910789613,"1"
"3031",4864990.69583601,-7626.34817662941,"1"
"3032",4864990.74532694,-7626.34817662941,"1"
"3033",4864985.78726912,-7633.97119400044,"1"
"3034",4864990.79791327,-7626.35924156277,"1"
"3035",4864990.72543387,-7626.34817662941,"1"
"3036",4864990.95772101,-7627.20207439607,"1"
"3037",4864990.94673667,-7626.29447186277,"1"
"3038",4864990.81505467,-7626.28119291824,"1"
"3039",4864984.25089714,-7634.18011451163,"1"
"3040",4864982.26714387,-7632.33624647399,"1"
"3041",4864985.70043997,-7632.64777110712,"1"
"3042",4864983.77323497,-7632.34761813368,"1"
"3043",4864983.66205599,-7633.03578807388,"1"
"3044",4864983.20032739,-7631.72402906686,"1"
"3045",4864984.37338093,-7632.44070570722,"1"
"3046",4864983.56465272,-7632.20495968918,"1"
"3047",4864985.2689905,-7632.34462406692,"1"
"3048",4864985.36125693,-7632.9522875115,"1"
"3049",4864985.05336263,-7632.56720042247,"1"
"3050",4864985.51126042,-7634.31231728942,"1"
"3051",4864986.34023147,-7634.47730650051,"1"
"3052",4864985.4975779,-7634.15841970036,"1"
"3053",4864986.0155618,-7633.79659820031,"1"
"3054",4864985.85002451,-7633.64198735601,"1"
"3055",4864985.84963595,-7633.85454845621,"1"
"3056",4864990.6783862,-7626.68466385165,"1"
"3057",4864980.25767862,-7626.83910267344,"1"
"3058",4864979.72302337,-7626.77149046956,"1"
"3059",4864982.85676106,-7623.54780332519,"1"
"3060",4864983.19436916,-7623.70099780298,"1"
"3061",4864982.97853766,-7623.32205740289,"1"
"3062",4864983.10602584,-7624.20452696968,"1"
"3063",4864983.13502718,-7624.38250114749,"1"
"3064",4864983.38934213,-7626.09336518704,"1"
"3065",4864990.95363313,-7628.80492445224,"1"
"3066",4864978.6767812,-7633.48025410037,"1"
"3067",4864983.1715111,-7634.76944145573,"1"
"3068",4864982.16336773,-7632.88484155586,"1"
"3069",4864983.10700119,-7633.55554637825,"1"
"3070",4864977.5562645,-7632.70623601144,"1"
"3071",4864981.9117676,-7631.3987786891,"1"
"3072",4864978.75466222,-7625.77463230035,"1"
"3073",4864976.93752993,-7627.77811800046,"1"
"3074",4864982.44180839,-7632.49075848925,"2"
"3075",4864982.10906933,-7632.50662437807,"1"
"3076",4864979.10858553,-7631.96013597796,"1"
"3077",4864977.61678495,-7628.85286734474,"1"
"3078",4864976.49247041,-7628.47286283335,"1"
"3079",4864978.80537414,-7624.89102298901,"1"
"3080",4864978.88472425,-7623.38497381128,"1"
"3081",4864979.82157103,-7624.71680665574,"1"
"3082",4864978.6848421,-7624.14645987805,"1"
"3083",4864975.81754841,-7623.54446081148,"1"
"3084",4864990.46839211,-7628.22526877455,"1"
"3085",4864980.97775147,-7631.79395597401,"1"
"3086",4864982.13356105,-7632.02069996674,"1"
"3087",4864983.50794355,-7629.88594643838,"1"
"3088",4864983.39789968,-7628.92564298283,"1"
"3089",4864983.70097855,-7629.80445744949,"1"
"3090",4864983.49865328,-7629.20865491616,"1"
"3091",4864981.99709155,-7631.88329250021,"1"
"3092",4864977.52690205,-7623.51553781136,"1"
"3093",4864982.20923604,-7631.61288656688,"1"
"3094",4864974.59841784,-7629.71217323358,"1"
"3095",4864975.44138096,-7627.89235182217,"1"
"3096",4864975.25987445,-7625.25758893359,"1"
"3097",4864979.05265163,-7631.68647748884,"1"
"3098",4864976.52280687,-7629.59229408918,"1"
"3099",4864982.05849878,-7631.87524858904,"1"
"3100",4864977.21089984,-7624.04423576685,"1"
"3101",4864971.15407791,-7629.82269402231,"1"
"3102",4864973.84890555,-7624.87569436707,"1"
"3103",4864978.25657346,-7622.5343682841,"1"
"3104",4864977.20943782,-7629.41076218911,"1"
"3105",4864976.68561389,-7627.73116934476,"1"
"3106",4864979.28127517,-7630.82393935593,"1"
"3107",4864978.18081143,-7632.17927475593,"1"
"3108",4864983.81438974,-7629.53646104944,"1"
"3109",4864975.87098115,-7624.73813821699,"1"
"3110",4864982.89082149,-7623.72060539183,"1"
"3111",4864983.09255949,-7623.51983214354,"1"
"3112",4864982.92891153,-7622.47409461407,"1"
"3113",4864982.92891153,-7622.51116061407,"1"
"3114",4864981.89120883,-7626.02588422407,"1"
"3115",4864983.05053414,-7624.25400035357,"1"
"3116",4864982.85288554,-7623.48827621402,"1"
"3117",4864980.11870549,-7631.53332624476,"1"
"3118",4864977.89690255,-7632.65742870024,"1"
"3119",4864979.93593948,-7631.88203878917,"1"
"3120",4864979.99197657,-7628.72268956692,"1"
"3121",4864981.19135512,-7629.46892701134,"1"
"3122",4864977.81469952,-7631.88876156695,"1"
"3123",4864978.05008705,-7631.56377448913,"1"
"3124",4864978.54407486,-7631.15307784452,"1"
"3125",4864978.63741217,-7624.88740092252,"1"
"3126",4864983.05053414,-7624.95413088684,"1"
"3127",4864973.21407936,-7622.644070984,"0"
"3128",4864989.24504001,-7629.15278626583,"0"
"3129",4864987.57815917,-7628.65078786582,"0"
"3130",4864987.70892533,-7628.63606279916,"0"
"3131",4864989.05120075,-7629.02231803645,"0"
"3132",4864989.36901735,-7628.9823243698,"0"
"3133",4864982.35768703,-7630.21493956706,"1"
"3134",4864980.38510618,-7627.31634475558,"1"
"3135",4864988.87593258,-7628.79240188806,"0"
"3136",4864989.03534008,-7628.92554732528,"0"
"3137",4864982.00648603,-7631.95971154484,"1"
"3138",4864982.61543692,-7631.53341531128,"1"
"3139",4864981.32663427,-7627.7671558114,"1"
"3140",4864981.8758934,-7631.69980512226,"1"
"3141",4864981.11193753,-7631.3253882446,"1"
"3142",4864982.76348753,-7628.84178951348,"1"
"3143",4864983.55951344,-7631.12995522245,"1"
"3144",4864983.17846385,-7630.43048908911,"1"
"3145",4864982.99698612,-7632.21009100046,"1"
"3146",4864990.94318766,-7628.0992529172,"1"
"3147",4864989.7489944,-7631.01896228958,"0"
"3148",4864998.81665924,-7632.41867234649,"0"
"3149",4864998.66420968,-7633.0351204304,"0"
"3150",4864998.36875158,-7630.93545814253,"0"
"3151",4864998.32981774,-7632.58619006874,"0"
"3152",4864989.33286169,-7630.21197534126,"1"
"3153",4864980.09217141,-7628.58478152012,"1"
"3154",4864982.03009567,-7631.90533860019,"1"
"3155",4864981.78441934,-7632.0238232446,"1"
"3156",4864981.78441934,-7631.89055324459,"1"
"3157",4864984.30837053,-7626.90929856878,"1"
"3158",4864984.39065886,-7627.66450570216,"1"
"3159",4864984.18714759,-7627.5782403688,"1"
"3160",4864984.32519433,-7628.36056372834,"1"
"3161",4864983.54496246,-7634.34091510018,"1"
"3162",4864984.4080286,-7628.18917572831,"1"
"3163",4864977.45453151,-7631.31804434468,"1"
"3164",4864975.97542793,-7628.73741123723,"1"
"3165",4864989.88009856,-7633.37695624634,"1"
"3166",4864981.5794783,-7633.62119625559,"1"
"3167",4864997.59418766,-7635.52221791843,"0"
"3168",4864985.44208993,-7633.32080433358,"1"
"3169",4864977.29464311,-7628.09954762009,"1"
"3170",4864980.28656389,-7632.66968410706,"1"
"3171",4864974.01272361,-7625.95583008133,"1"
"3172",4864963.79792372,-7601.79332337059,"0"
"3173",4864980.22483536,-7627.15001056222,"1"
"3174",4864980.11632149,-7626.97223072888,"1"
"3175",4864982.13988276,-7625.58857321676,"1"
"3176",4864977.23569004,-7630.68554542254,"1"
"3177",4864982.46518885,-7624.96006680573,"1"
"3178",4864982.02511626,-7624.34900003524,"1"
"3179",4864982.46146932,-7625.42969437241,"1"
"3180",4864983.36835996,-7621.15941710692,"1"
"3181",4864983.6575454,-7624.08171713635,"1"
"3182",4864977.46489813,-7616.95688790052,"1"
"3183",4864976.69406946,-7616.09900288935,"1"
"3184",4864977.6501365,-7621.50785981173,"1"
"3185",4864980.69433575,-7625.72471744487,"1"
"3186",4864979.15354749,-7619.98681402291,"1"
"3187",4864978.85968623,-7626.17224347805,"1"
"3188",4864989.32727892,-7629.6047627091,"1"
"3189",4864989.35337923,-7632.50637877361,"0"
"3190",4864989.24752658,-7629.03844238689,"1"
"3191",4864988.97563969,-7628.83316123125,"1"
"3192",4864989.06634208,-7628.7821114979,"1"
"3193",4864961.16488295,-7599.21974973865,"1"
"3194",4864965.89187498,-7613.91491315247,"1"
"3195",4864965.01989928,-7613.54634115283,"1"
"3196",4864974.55587725,-7615.33377721992,"1"
"3197",4864973.95899602,-7614.98983257215,"1"
"3198",4864975.65071196,-7615.49183394996,"1"
"3199",4864975.459406,-7615.5084489572,"1"
"3200",4864981.7424768,-7617.55589460586,"1"
"3201",4864982.33347473,-7617.38167478364,"1"
"3202",4864982.19785505,-7617.45368407254,"1"
"3203",4864983.06721225,-7611.88889167777,"1"
"3204",4864980.28955661,-7606.59444332227,"1"
"3205",4864981.36973063,-7602.05949610018,"1"
"3206",4864980.8360886,-7604.60407576684,"1"
"3207",4864982.71578934,-7618.4802551628,"1"
"3208",4864980.64494159,-7606.26861232234,"1"
"3209",4864980.57135966,-7602.95171470009,"1"
"3210",4864982.84928194,-7622.52558724355,"1"
"3211",4864982.67143647,-7622.32736973244,"1"
"3212",4864978.47549932,-7619.57716352138,"1"
"3213",4864978.51284766,-7618.44219818812,"1"
"3214",4864978.51284766,-7617.87889503641,"1"
"3215",4864979.67789871,-7613.33832350011,"1"
"3216",4864977.92274773,-7618.40471343641,"1"
"3217",4864978.00090519,-7618.85891891025,"1"
"3218",4864978.05879779,-7618.96031332524,"1"
"3219",4864977.97327396,-7617.91057870692,"1"
"3220",4864982.51010764,-7622.49522852123,"1"
"3221",4864979.33232718,-7614.27026584461,"1"
"3222",4864981.79657763,-7604.89522997793,"1"
"3223",4864980.49669531,-7615.74983002244,"1"
"3224",4864979.23182377,-7614.79016313356,"1"
"3225",4864979.04899269,-7612.7566618668,"1"
"3226",4864938.64498333,-7574.85429827488,"1"
"3227",4864982.24594494,-7596.1143774042,"1"
"3228",4864932.03396068,-7562.84799513771,"1"
"3229",4864932.47459279,-7563.80032487101,"1"
"3230",4864981.60716062,-7598.49268579315,"1"
"3231",4864982.8198135,-7594.43802308164,"1"
"3232",4864982.84871078,-7595.87967656674,"1"
"3233",4864946.67429692,-7585.48576762695,"1"
"3234",4864981.62916372,-7595.24595775591,"1"
"3235",4864983.92500425,-7594.80251024799,"1"
"3236",4864983.15836008,-7594.96437125938,"1"
"3237",4864981.92142233,-7596.8947537484,"1"
"3238",4864982.3805563,-7596.54372265953,"1"
"3239",4864918.54137145,-7545.16172513576,"1"
"3240",4864950.51496341,-7585.2235362148,"1"
"3241",4864946.67262492,-7586.15467462692,"1"
"3242",4864983.71409428,-7593.55496094432,"1"
"3243",4864918.18544799,-7545.19963193577,"1"
"3244",4864982.40759731,-7613.49057958892,"1"
"3245",4864980.92387488,-7601.92216089996,"1"
"3246",4864948.71973943,-7581.84653075015,"1"
"3247",4864981.0385209,-7602.07755556661,"1"
"3248",4864981.55595746,-7603.2883535102,"1"
"3249",4864935.0659878,-7574.41029877702,"1"
"3250",4864961.49981141,-7597.48145913669,"1"
"3251",4864971.96055588,-7602.73502404796,"1"
"3252",4864971.74937215,-7603.35935015902,"1"
"3253",4864971.67541678,-7602.68887147019,"1"
"3254",4864973.57739238,-7611.44654865718,"1"
"3255",4864973.57739238,-7611.55355119052,"1"
"3256",4864973.55477285,-7610.39570365722,"1"
"3257",4864973.57739238,-7611.55355119052,"1"
"3258",4864982.32402847,-7607.51855514447,"1"
"3259",4864981.43073137,-7613.64414148889,"1"
"3260",4864982.38279793,-7612.50232268893,"1"
"3261",4864980.46671796,-7601.43337287799,"1"
"3262",4864982.63051658,-7607.38445767777,"1"
"3263",4864980.78553449,-7604.51761192224,"1"
"3264",4864950.09713246,-7585.07923807033,"1"
"3265",4864981.71957806,-7602.73159203354,"1"
"3266",4864982.44757252,-7606.52886377781,"1"
"3267",4864983.29566756,-7608.98520837782,"1"
"3268",4864983.08007886,-7611.93900081116,"1"
"3269",4864984.36992782,-7610.63244305546,"1"
"3270",4864950.22843048,-7592.13512732379,"1"
"3271",4864984.4810979,-7606.05370268891,"1"
"3272",4864961.84505967,-7594.87879516331,"1"
"3273",4864982.65256172,-7603.15081463726,"1"
"3274",4864983.24269313,-7605.00737627428,"1"
"3275",4864985.12907017,-7594.62213785536,"1"
"3276",4864982.48180109,-7593.08032273296,"1"
"3277",4864969.51113349,-7582.19544874092,"1"
"3278",4864983.91259863,-7592.4484734032,"1"
"3279",4864982.92200349,-7597.2430874998,"1"
"3280",4864984.69491036,-7601.81082904422,"1"
"3281",4864984.33630629,-7597.32587039972,"1"
"3282",4864984.65745605,-7594.23824818886,"1"
"3283",4864982.78634701,-7595.73128414421,"1"
"3284",4864967.31949011,-7586.70456823862,"1"
"3285",4864967.31949011,-7586.70772090528,"1"
"3286",4864967.31949011,-7586.70456823862,"1"
"3287",4864973.97362596,-7593.74336085394,"1"
"3288",4864982.21227778,-7597.75258111123,"1"
"3289",4864962.77586113,-7585.77353388681,"1"
"3290",4864969.00436312,-7596.86417625015,"1"
"3291",4864969.68096548,-7599.73360414232,"1"
"3292",4864983.48057462,-7614.91713793318,"1"
"3293",4864962.9617281,-7585.85417227229,"1"
"3294",4864968.97017486,-7594.47724863265,"1"
"3295",4864968.9288942,-7594.47724863265,"1"
"3296",4864969.01621426,-7594.98103494375,"1"
"3297",4864969.00922979,-7595.02829416389,"1"
"3298",4864969.03512731,-7594.37704047503,"1"
"3299",4864982.689146,-7599.60994041495,"1"
"3300",4864963.40641306,-7587.51109265341,"1"
"3301",4864970.60720775,-7599.19900617441,"1"
"3302",4864983.04049159,-7596.01271242614,"1"
"3303",4864982.61090482,-7596.71832626665,"1"
"3304",4864968.96806046,-7598.60584427103,"1"
"3305",4864970.1408508,-7599.20491371466,"1"
"3306",4864982.08872431,-7596.8275780815,"1"
"3307",4864981.96985983,-7596.81536074817,"1"
"3308",4864980.89256493,-7599.92846375543,"1"
"3309",4864970.93040402,-7599.66280692534,"1"
"3310",4864982.93839709,-7597.303807626,"1"
"3311",4864983.00543438,-7596.71108341529,"1"
"3312",4864980.60598184,-7601.82526148866,"1"
"3313",4864982.16104241,-7601.04844044802,"1"
"3314",4864970.79437141,-7599.80230325868,"1"
"3315",4864969.96498491,-7598.89682623075,"1"
"3316",4864982.20425522,-7601.92065514454,"1"
"3317",4864983.1970092,-7594.63462848885,"1"
"3318",4864940.29953408,-7602.70245402318,"2"
"3319",4864950.53782015,-7628.94645972311,"2"
"3320",4864951.00198792,-7628.63277336766,"2"
"3321",4864931.24929244,-7595.12675122426,"2"
"3322",4864931.25567822,-7595.10616055763,"2"
"3323",4864950.41523559,-7607.62819575516,"2"
"3324",4864950.57881752,-7607.48060568846,"2"
"3325",4864930.51529237,-7595.07275722425,"2"
"3326",4864945.9333192,-7601.40708689865,"2"
"3327",4864945.89098193,-7601.38906713202,"2"
"3328",4864935.19973174,-7611.37756017559,"2"
"3329",4864947.053476,-7591.34517607366,"2"
"3330",4864944.74126814,-7599.93910322237,"2"
"3331",4864928.75751303,-7585.65857362064,"2"
"3332",4864930.96227387,-7595.13836955759,"2"
"3333",4864938.80015214,-7600.45835971882,"2"
"3334",4864950.68098005,-7608.58111642926,"2"
"3335",4864951.19993886,-7616.30484295216,"2"
"3336",4864941.69397572,-7616.88583036987,"2"
"3337",4864938.79595704,-7607.55487096364,"2"
"3338",4864942.03681015,-7619.79145574103,"2"
"3339",4864934.9257238,-7611.90318829785,"2"
"3340",4864934.76253513,-7611.78157896449,"2"
"3341",4864941.24752391,-7615.6572625558,"2"
"3342",4864943.14272521,-7618.69842490319,"2"
